raw_name,canonical_name,normalization_type,timestamp
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.624702
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.626205
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.627209
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.628212
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.630213
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.631213
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.633213
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.633213
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.635716
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.636721
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.639725
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.639725
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.641725
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.642725
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.643725
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.644725
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.646228
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.647233
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.649237
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.650236
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.651237
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.652239
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.654236
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.654236
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.656744
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.657744
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.659748
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.659748
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.661749
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.661749
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.663748
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.664748
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.667257
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.667257
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.670262
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.670262
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.673261
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.673261
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.675765
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.675765
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.677770
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.678774
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.680774
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.680774
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.683774
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.683774
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:34.686282
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:34.686282
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.367540
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.368538
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.370545
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.371543
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.373543
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.374543
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.377050
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.377050
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.379054
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.380054
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.381054
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.382054
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.384055
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.384055
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.386054
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.386559
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.388564
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.389570
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.391568
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.392569
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.394568
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.394568
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.397076
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.397076
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.400081
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.400081
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.402081
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.402081
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.405081
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.405081
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.408597
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.408597
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.410597
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.410597
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.413599
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.413599
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.416101
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.416101
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.418106
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.418106
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:49:52.422111
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:49:52.422111
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.491166
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.491166
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.493674
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.493674
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.496675
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.497178
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.499185
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.500185
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.502185
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.502185
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.505186
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.505186
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.508694
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.508694
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.510697
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.510697
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.513698
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.513698
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.515697
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.515697
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.518205
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.518205
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.520208
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.521210
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.523208
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.523208
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.525209
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.526712
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.527717
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.528717
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.530720
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.530720
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.532720
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.533720
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.535720
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.535720
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.537223
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.538228
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.540232
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.541232
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.543232
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.544232
paiN Gaming,paiN Gaming,STATIC_CANONICAL,2026-01-30T11:50:10.545232
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:10.545232
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.768427
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.769424
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.771427
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.772428
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.775427
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.775427
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.777935
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.778936
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.781939
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.782939
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.785940
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.787445
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.791454
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.792453
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.794453
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.795454
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.797964
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.798963
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.802967
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.803967
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.807471
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.808476
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.811479
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.812479
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.815479
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.815479
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.819991
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.819991
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.824995
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.825994
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.829502
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.830502
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.833502
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.834502
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.838010
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.839011
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.843015
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.844525
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.848043
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.849043
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.852551
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.853550
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.857056
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.858062
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:27.862065
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:27.863065
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.435158
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.436159
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.437662
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.438668
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.441673
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.441673
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.443672
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.444672
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.447175
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.447175
9z Globant,9z Globant,NEW_TEAM,2026-01-30T11:50:42.449179
Astralis,Astralis,NEW_TEAM,2026-01-30T11:50:42.450182
