raw_name,canonical_name,normalization_type,timestamp
Astralis,Astralis,STATIC,2026-03-30T15:24:57.343267
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.343267
Astralis,Astralis,STATIC,2026-03-30T15:24:57.345274
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.345274
Astralis,Astralis,STATIC,2026-03-30T15:24:57.347273
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.347273
Astralis,Astralis,STATIC,2026-03-30T15:24:57.349783
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.349783
Astralis,Astralis,STATIC,2026-03-30T15:24:57.350782
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.351781
Astralis,Astralis,STATIC,2026-03-30T15:24:57.353283
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.353283
Astralis,Astralis,STATIC,2026-03-30T15:24:57.355288
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.355288
Astralis,Astralis,STATIC,2026-03-30T15:24:57.358799
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.359803
Astralis,Astralis,STATIC,2026-03-30T15:24:57.361804
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.361804
Astralis,Astralis,STATIC,2026-03-30T15:24:57.363307
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.364312
Astralis,Astralis,STATIC,2026-03-30T15:24:57.365314
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.365314
Astralis,Astralis,STATIC,2026-03-30T15:24:57.367314
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.367314
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.368816
Astralis,Astralis,STATIC,2026-03-30T15:24:57.369820
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.370820
Astralis,Astralis,STATIC,2026-03-30T15:24:57.370820
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.374338
Astralis,Astralis,STATIC,2026-03-30T15:24:57.374338
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.377339
Astralis,Astralis,STATIC,2026-03-30T15:24:57.377339
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.379848
Astralis,Astralis,STATIC,2026-03-30T15:24:57.379848
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.381849
Astralis,Astralis,STATIC,2026-03-30T15:24:57.381849
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:24:57.383850
Astralis,Astralis,STATIC,2026-03-30T15:24:57.383850
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:25:13.583378
Astralis,Astralis,STATIC,2026-03-30T15:25:13.583378
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:25:13.586383
Astralis,Astralis,STATIC,2026-03-30T15:25:13.586383
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:25:13.588385
Astralis,Astralis,STATIC,2026-03-30T15:25:13.589383
3DMAX,3DMAX,STATIC_CANONICAL,2026-03-30T15:25:13.591892
Astralis,Astralis,STATIC,2026-03-30T15:25:13.591892
