raw_name,canonical_name,normalization_type,timestamp
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.224366
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.224366
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.226873
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.226873
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.229878
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.229878
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.232878
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.232878
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.235381
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.235381
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.238391
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.238391
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.241390
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.241390
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.243390
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.244392
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.246906
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.246906
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.249911
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.249911
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.251911
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.252911
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.255418
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.255418
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.258430
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.258430
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.260429
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.261430
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.263431
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.264430
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.266938
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.266938
3DMAX,3DMAX,STATIC_CANONICAL,2026-02-10T18:30:57.269942
Team Falcons,Team Falcons,STATIC_CANONICAL,2026-02-10T18:30:57.269942
