raw_name,canonical_name,normalization_type,timestamp
Astralis,Astralis,STATIC,2026-03-30T18:41:16.025104
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.025104
Astralis,Astralis,STATIC,2026-03-30T18:41:16.027103
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.028105
Astralis,Astralis,STATIC,2026-03-30T18:41:16.030105
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.030105
Astralis,Astralis,STATIC,2026-03-30T18:41:16.031104
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.032607
Astralis,Astralis,STATIC,2026-03-30T18:41:16.034611
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.034611
Astralis,Astralis,STATIC,2026-03-30T18:41:16.036616
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.036616
Astralis,Astralis,STATIC,2026-03-30T18:41:16.038615
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.038615
Astralis,Astralis,STATIC,2026-03-30T18:41:16.040617
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.040617
Astralis,Astralis,STATIC,2026-03-30T18:41:16.042619
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.043125
Astralis,Astralis,STATIC,2026-03-30T18:41:16.045129
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.045129
Astralis,Astralis,STATIC,2026-03-30T18:41:16.047135
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.047135
Astralis,Astralis,STATIC,2026-03-30T18:41:16.049135
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.049135
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.051649
Astralis,Astralis,STATIC,2026-03-30T18:41:16.051649
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.053154
Astralis,Astralis,STATIC,2026-03-30T18:41:16.054159
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.055163
Astralis,Astralis,STATIC,2026-03-30T18:41:16.056165
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.058168
Astralis,Astralis,STATIC,2026-03-30T18:41:16.058168
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.060165
Astralis,Astralis,STATIC,2026-03-30T18:41:16.060165
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:16.061162
Astralis,Astralis,STATIC,2026-03-30T18:41:16.062669
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:19.638538
Astralis,Astralis,STATIC,2026-03-30T18:41:19.639538
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:19.640538
Astralis,Astralis,STATIC,2026-03-30T18:41:19.640538
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.283011
Astralis,Astralis,STATIC,2026-03-30T18:41:27.284015
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.285021
Astralis,Astralis,STATIC,2026-03-30T18:41:27.285021
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.287018
Astralis,Astralis,STATIC,2026-03-30T18:41:27.287018
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.288018
Astralis,Astralis,STATIC,2026-03-30T18:41:27.289021
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.290019
Astralis,Astralis,STATIC,2026-03-30T18:41:27.290019
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.291018
Astralis,Astralis,STATIC,2026-03-30T18:41:27.291018
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.293529
Astralis,Astralis,STATIC,2026-03-30T18:41:27.293529
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.295531
Astralis,Astralis,STATIC,2026-03-30T18:41:27.295531
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.296532
Astralis,Astralis,STATIC,2026-03-30T18:41:27.296532
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.298532
Astralis,Astralis,STATIC,2026-03-30T18:41:27.298532
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:27.299532
Astralis,Astralis,STATIC,2026-03-30T18:41:27.300531
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:32.750693
Astralis,Astralis,STATIC,2026-03-30T18:41:32.750693
Astralis,Astralis,STATIC,2026-03-30T18:41:32.751692
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:32.751692
Astralis,Astralis,STATIC,2026-03-30T18:41:32.753194
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:32.753194
Astralis,Astralis,STATIC,2026-03-30T18:41:32.754202
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:32.755206
Astralis,Astralis,STATIC,2026-03-30T18:41:32.756207
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:32.756207
Astralis,Astralis,STATIC,2026-03-30T18:41:38.280339
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:38.280339
Astralis,Astralis,STATIC,2026-03-30T18:41:38.281340
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:38.281340
Astralis,Astralis,STATIC,2026-03-30T18:41:38.282843
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:38.283848
Astralis,Astralis,STATIC,2026-03-30T18:41:38.284846
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:38.284846
Astralis,Astralis,STATIC,2026-03-30T18:41:38.285848
FaZe Clan,FaZe Clan,STATIC_CANONICAL,2026-03-30T18:41:38.286850
