,round_num,clutcher_steamid,clutcher_team_side,opponents_at_start,clutch_kills,clutch_outcome,round_won,clutcher_survived_round,match_name,file_id,event_id
256,11,76561198068002993,ct,4,1,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
257,12,76561198799340122,t,4,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
258,13,76561198057282432,ct,4,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
259,14,76561198057282432,ct,4,0,save,False,True,falcons-vs-g2-m1-ancient.dem,4419,1
260,15,76561197983956651,ct,4,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
261,16,76561198012872053,t,5,0,save,False,True,falcons-vs-g2-m1-ancient.dem,4419,1
262,17,76561198041683378,ct,2,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
263,18,76561198012872053,t,5,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
264,19,76561198041683378,ct,2,1,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
265,20,76561198057282432,ct,2,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
266,21,76561198057282432,ct,5,0,lost,False,False,falcons-vs-g2-m1-ancient.dem,4419,1
267,22,76561198799340122,ct,3,0,save,False,True,falcons-vs-g2-m1-ancient.dem,4419,1
268,1,76561198068002993,t,5,1,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
269,2,76561198012872053,t,5,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
270,3,76561198012872053,t,2,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
271,4,76561198057282432,ct,3,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
272,5,76561198068002993,t,5,1,save,False,True,falcons-vs-g2-m2-dust2.dem,4420,1
273,8,76561198074762801,t,4,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
274,9,76561198057282432,ct,2,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
275,10,76561197982141573,t,3,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
276,12,76561198068002993,t,4,1,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
277,13,76561197983956651,t,4,4,won,True,True,falcons-vs-g2-m2-dust2.dem,4420,1
278,14,76561197982141573,ct,4,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
279,15,76561197982141573,ct,5,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
280,16,76561198799340122,t,3,1,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
281,17,76561198799340122,t,5,1,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
282,18,76561198799340122,t,5,0,lost,False,False,falcons-vs-g2-m2-dust2.dem,4420,1
283,20,76561198068002993,ct,3,1,save,False,True,falcons-vs-g2-m2-dust2.dem,4420,1
284,1,76561198012872053,ct,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
285,2,76561198068002993,ct,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
286,3,76561198068002993,ct,2,1,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
287,4,76561198074762801,ct,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
288,5,76561198799340122,t,3,1,save,False,True,falcons-vs-g2-m3-mirage.dem,4421,1
289,7,76561198041683378,t,2,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
290,8,76561198068002993,ct,4,1,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
291,9,76561198012872053,ct,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
292,10,76561198041683378,t,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
293,11,76561198041683378,t,5,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
294,12,76561198074762801,ct,3,2,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
295,13,76561198080703143,t,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
296,14,76561198799340122,ct,2,1,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
297,15,76561198799340122,ct,3,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
298,16,76561198041683378,ct,4,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
299,17,76561198057282432,ct,3,0,save,False,True,falcons-vs-g2-m3-mirage.dem,4421,1
300,18,76561198080703143,t,2,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
301,19,76561198057282432,ct,2,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
302,20,76561198057282432,ct,3,1,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
303,21,76561198074762801,t,3,2,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
304,22,76561197983956651,ct,2,0,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
305,23,76561198799340122,ct,4,1,lost,False,False,falcons-vs-g2-m3-mirage.dem,4421,1
306,24,76561198799340122,ct,3,0,save,False,True,falcons-vs-g2-m3-mirage.dem,4421,1
307,1,76561198068422762,ct,2,1,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
308,2,76561197989430253,ct,4,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
309,3,76561197961491680,t,4,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
310,4,76561198201620490,ct,3,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
311,5,76561198068422762,ct,3,2,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
312,6,76561198066693739,ct,5,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
313,7,76561198170631091,t,5,0,save,False,True,faze-vs-big-m1-ancient-p1.dem,4422,1
314,8,76561197961491680,t,2,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
315,9,76561198139604328,t,5,1,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
316,10,76561198144926364,t,5,1,save,False,True,faze-vs-big-m1-ancient-p1.dem,4422,1
317,11,76561198066693739,ct,2,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
318,12,76561197989430253,ct,2,0,lost,False,False,faze-vs-big-m1-ancient-p1.dem,4422,1
319,1,76561198144926364,ct,4,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
320,2,76561197961491680,ct,3,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
321,4,76561197997351207,t,2,2,won,True,True,faze-vs-big-m1-ancient-p2.dem,4423,1
322,5,76561198170631091,ct,4,1,save,False,True,faze-vs-big-m1-ancient-p2.dem,4423,1
323,6,76561198201620490,t,4,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
324,7,76561198201620490,t,5,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
325,8,76561198144926364,ct,3,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
326,9,76561198201620490,t,4,0,lost,False,False,faze-vs-big-m1-ancient-p2.dem,4423,1
327,10,76561197961491680,ct,3,1,save,False,True,faze-vs-big-m1-ancient-p2.dem,4423,1
328,11,76561198139604328,ct,2,0,save,False,True,faze-vs-big-m1-ancient-p2.dem,4423,1
329,1,76561198170631091,ct,5,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
330,2,76561197961491680,ct,2,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
331,3,76561198170631091,ct,3,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
332,4,76561198201620490,t,5,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
333,5,76561198201620490,t,5,1,save,False,True,faze-vs-big-m2-mirage.dem,4424,1
334,6,76561198201620490,t,3,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
335,7,76561198201620490,t,2,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
336,8,76561198201620490,t,2,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
337,9,76561198066693739,t,4,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
338,10,76561198201620490,t,3,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
339,11,76561198170631091,ct,3,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
340,12,76561198139604328,ct,3,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
341,13,76561197961491680,t,5,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
342,14,76561198078771373,t,2,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
343,15,76561197989430253,ct,3,0,save,False,True,faze-vs-big-m2-mirage.dem,4424,1
344,17,76561198066693739,ct,4,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
345,18,76561198139604328,t,3,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
346,19,76561198068422762,ct,2,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
347,20,76561198068422762,ct,4,0,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
348,21,76561198139604328,t,2,1,lost,False,False,faze-vs-big-m2-mirage.dem,4424,1
349,22,76561198201620490,ct,2,2,save,False,True,faze-vs-big-m2-mirage.dem,4424,1
350,1,76561198170631091,ct,3,0,save,False,True,faze-vs-big-m3-nuke.dem,4425,1
351,2,76561197961491680,ct,3,1,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
352,3,76561197961491680,ct,4,1,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
353,4,76561198170631091,ct,4,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
354,5,76561197961491680,ct,2,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
355,6,76561198201620490,t,3,2,save,False,True,faze-vs-big-m3-nuke.dem,4425,1
356,7,76561198066693739,t,2,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
357,8,76561197989430253,t,2,1,lost,True,False,faze-vs-big-m3-nuke.dem,4425,1
358,9,76561198170631091,ct,5,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
359,10,76561198066693739,t,5,1,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
360,11,76561197989430253,t,2,1,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
361,12,76561198144926364,ct,4,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
362,13,76561198068422762,ct,3,0,save,False,True,faze-vs-big-m3-nuke.dem,4425,1
363,14,76561198144926364,t,5,1,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
364,16,76561198068422762,ct,4,0,save,False,True,faze-vs-big-m3-nuke.dem,4425,1
365,17,76561198078771373,t,2,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
366,18,76561198139604328,t,5,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
367,19,76561198144926364,t,5,0,lost,False,False,faze-vs-big-m3-nuke.dem,4425,1
368,20,76561198144926364,t,5,1,save,False,True,faze-vs-big-m3-nuke.dem,4425,1
369,1,76561198118646644,t,3,1,lost,False,False,furia-vs-astralis-m1-inferno-p1.dem,4426,1
370,3,76561198067763828,t,2,0,lost,False,False,furia-vs-astralis-m1-inferno-p1.dem,4426,1
371,1,76561197987713664,ct,2,0,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
372,2,76561198022365638,ct,2,1,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
373,3,76561197987713664,ct,5,0,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
374,4,76561198164970560,t,2,1,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
375,8,76561198164970560,t,4,1,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
376,9,76561197960690195,t,4,0,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
377,10,76561197987713664,t,2,0,save,False,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
378,11,76561198058500492,ct,4,0,save,False,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
379,12,76561198058500492,ct,3,1,save,False,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
380,13,76561198067763828,ct,2,0,save,False,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
381,14,76561198004115516,t,3,3,won,True,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
382,15,76561198022365638,t,4,0,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
383,18,76561198004115516,t,5,0,lost,False,False,furia-vs-astralis-m1-inferno-p2.dem,4427,1
384,20,76561198164970560,ct,4,0,save,False,True,furia-vs-astralis-m1-inferno-p2.dem,4427,1
385,1,76561198058500492,t,2,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
386,2,76561197987713664,ct,3,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
387,3,76561198022365638,ct,2,1,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
388,4,76561198004115516,ct,4,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
389,5,76561198118646644,t,3,2,lost,True,False,furia-vs-astralis-m2-dust2.dem,4428,1
390,8,76561198164970560,t,3,2,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
391,9,76561198058500492,t,3,1,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
392,10,76561198118646644,t,4,1,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
393,12,76561198120557348,ct,5,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
394,13,76561198118646644,ct,3,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
395,14,76561198058500492,ct,4,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
396,15,76561198118646644,ct,2,1,won,True,True,furia-vs-astralis-m2-dust2.dem,4428,1
397,16,76561198058500492,ct,3,2,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
398,17,76561198164970560,ct,3,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
399,20,76561198120557348,t,2,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
400,21,76561198004115516,t,4,0,lost,False,False,furia-vs-astralis-m2-dust2.dem,4428,1
401,1,76561197960690195,t,3,1,lost,False,False,furia-vs-astralis-m3-nuke-p1.dem,4429,1
402,2,76561198118646644,t,2,0,lost,False,False,furia-vs-astralis-m3-nuke-p1.dem,4429,1
403,3,76561198164970560,t,5,0,lost,False,False,furia-vs-astralis-m3-nuke-p1.dem,4429,1
404,4,76561198004115516,ct,2,0,lost,False,False,furia-vs-astralis-m3-nuke-p1.dem,4429,1
405,6,76561198067763828,t,2,1,lost,True,False,furia-vs-astralis-m3-nuke-p1.dem,4429,1
406,1,76561197987713664,ct,2,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
407,2,76561198058500492,t,4,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
408,3,76561198004115516,ct,4,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
409,4,76561198058500492,t,3,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
410,6,76561198164970560,t,4,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
411,7,76561198022365638,t,3,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
412,8,76561197987713664,t,4,1,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
413,9,76561198120557348,t,3,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
414,10,76561197960690195,ct,2,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
415,11,76561197987713664,t,4,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
416,13,76561197987713664,t,3,0,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
417,14,76561197960690195,ct,3,1,lost,False,False,furia-vs-astralis-m3-nuke-p2.dem,4430,1
418,16,76561197960690195,ct,2,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
419,18,76561198118646644,ct,4,0,save,False,True,furia-vs-astralis-m3-nuke-p2.dem,4430,1
420,1,76561198012872053,ct,5,1,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
421,2,76561198068422762,t,2,0,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
422,3,76561198066693739,t,3,0,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
423,4,76561198068002993,ct,2,0,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
424,5,76561198201620490,t,4,1,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
425,6,76561198068422762,t,4,0,lost,False,False,g2-vs-faze-m1-ancient-p1.dem,4431,1
426,7,76561197982141573,ct,2,0,save,False,True,g2-vs-faze-m1-ancient-p1.dem,4431,1
427,8,76561198068002993,ct,3,1,save,False,True,g2-vs-faze-m1-ancient-p1.dem,4431,1
428,1,76561198068002993,ct,3,2,save,False,True,g2-vs-faze-m1-ancient-p2.dem,4432,1
429,2,76561198068422762,t,2,0,save,False,True,g2-vs-faze-m1-ancient-p2.dem,4432,1
430,3,76561198201620490,t,4,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
431,4,76561198074762801,ct,2,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
432,5,76561198068002993,t,2,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
433,6,76561198068422762,ct,2,2,won,True,True,g2-vs-faze-m1-ancient-p2.dem,4432,1
434,7,76561198068422762,ct,2,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
435,8,76561198068002993,t,3,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
436,9,76561198074762801,t,5,0,save,False,True,g2-vs-faze-m1-ancient-p2.dem,4432,1
437,10,76561198012872053,t,3,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
438,11,76561198068422762,ct,2,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
439,12,76561197982141573,t,3,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
440,14,76561198066693739,ct,2,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
441,16,76561197997351207,ct,4,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
442,17,76561197997351207,ct,3,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
443,18,76561198068002993,t,3,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
444,19,76561197982141573,t,3,0,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
445,20,76561198068002993,ct,3,1,lost,False,False,g2-vs-faze-m1-ancient-p2.dem,4432,1
446,21,76561198080703143,ct,4,0,save,False,True,g2-vs-faze-m1-ancient-p2.dem,4432,1
447,1,76561198074762801,t,4,0,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
448,2,76561197982141573,t,5,0,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
449,3,76561198068422762,ct,3,1,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
450,5,76561198012872053,t,4,0,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
451,6,76561198068002993,t,5,0,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
452,7,76561198068422762,ct,4,0,save,False,True,g2-vs-faze-m2-inferno-p1.dem,4433,1
453,8,76561197997351207,ct,3,0,save,False,True,g2-vs-faze-m2-inferno-p1.dem,4433,1
454,10,76561198012872053,t,2,1,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
455,11,76561198068002993,t,2,1,lost,False,False,g2-vs-faze-m2-inferno-p1.dem,4433,1
456,1,76561198068002993,t,4,0,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
457,2,76561198068422762,t,4,3,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
458,3,76561198068422762,t,5,0,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
459,4,76561198201620490,t,4,0,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
460,5,76561198201620490,t,3,1,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
461,7,76561198068002993,ct,4,1,save,False,True,g2-vs-faze-m2-inferno-p2.dem,4434,1
462,8,76561197997351207,t,4,0,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
463,9,76561198068422762,t,2,1,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
464,10,76561197982141573,ct,3,1,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
465,11,76561198201620490,t,3,2,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
466,12,76561198068422762,t,3,2,lost,False,False,g2-vs-faze-m2-inferno-p2.dem,4434,1
467,1,76561198068002993,ct,2,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
468,2,76561198074762801,ct,5,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
469,3,76561197982141573,ct,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
470,4,76561198201620490,t,5,1,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
471,5,76561198068422762,t,5,1,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
472,6,76561198201620490,t,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
473,7,76561198074762801,ct,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
474,9,76561198066693739,t,5,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
475,10,76561198068002993,ct,2,2,won,True,True,g2-vs-faze-m3-nuke.dem,4435,1
476,11,76561197989430253,t,3,2,save,False,True,g2-vs-faze-m3-nuke.dem,4435,1
477,12,76561198074762801,ct,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
478,13,76561198068422762,ct,3,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
479,14,76561198080703143,t,3,1,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
480,15,76561198201620490,ct,4,2,save,False,True,g2-vs-faze-m3-nuke.dem,4435,1
481,16,76561198080703143,t,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
482,17,76561198080703143,t,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
483,18,76561197982141573,t,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
484,19,76561198068002993,t,3,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
485,20,76561198080703143,t,2,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
486,21,76561198080703143,t,4,0,lost,False,False,g2-vs-faze-m3-nuke.dem,4435,1
487,1,76561198080114546,t,3,1,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
488,2,76561198055109028,t,2,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
489,3,76561197995817501,t,3,1,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
490,5,76561198055109028,t,4,2,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
491,8,76561198080703143,ct,3,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
492,9,76561198068002993,ct,3,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
493,10,76561198068002993,ct,2,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
494,11,76561198055109028,t,4,1,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
495,12,76561198074762801,ct,2,2,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
496,13,76561198068002993,t,4,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
497,14,76561198014259134,ct,5,0,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
498,15,76561198044045107,ct,3,2,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
499,18,76561198012872053,t,3,0,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
500,19,76561198012872053,t,3,1,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
501,20,76561197982141573,t,4,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
502,21,76561198012872053,t,3,0,lost,False,False,g2-vs-virtus-pro-m1-inferno.dem,4436,1
503,22,76561198068002993,t,3,1,save,False,True,g2-vs-virtus-pro-m1-inferno.dem,4436,1
504,1,76561197982141573,t,5,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
505,2,76561197982141573,t,4,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
506,4,76561198074762801,t,4,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
507,5,76561197982141573,t,2,2,won,True,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
508,7,76561198074762801,t,3,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
509,8,76561198068002993,t,3,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
510,9,76561198012872053,t,5,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
511,10,76561198012872053,t,2,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
512,11,76561198080703143,t,3,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
513,12,76561198074762801,t,5,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
514,13,76561198080114546,t,4,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
515,14,76561197995817501,t,5,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
516,15,76561198044045107,t,4,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
517,16,76561197995817501,t,5,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
518,17,76561197982141573,ct,4,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
519,19,76561198055109028,t,5,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
520,20,76561197995817501,t,5,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
521,21,76561197995817501,t,3,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
522,22,76561197995817501,t,2,1,won,True,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
523,23,76561197982141573,ct,3,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
524,24,76561198055109028,t,3,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
525,25,76561198055109028,t,3,2,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
526,26,76561198074762801,ct,2,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
527,27,76561198068002993,ct,2,1,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
528,28,76561198055109028,ct,4,0,lost,False,False,g2-vs-virtus-pro-m2-mirage.dem,4437,1
529,29,76561198068002993,t,3,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
530,30,76561198068002993,t,3,0,save,False,True,g2-vs-virtus-pro-m2-mirage.dem,4437,1
531,1,76561198004115516,t,4,1,lost,False,False,gamerlegion-vs-astralis-m1-nuke-p1.dem,4438,1
532,2,76561198316706174,ct,4,1,lost,False,False,gamerlegion-vs-astralis-m1-nuke-p1.dem,4438,1
