,id,round_num,start,freeze_end,end,official_end,winner,reason,bomb_plant,bomb_site,ct_team_clan_name,t_team_clan_name,winner_clan_name,ct_team_current_equip_value,t_team_current_equip_value,ct_losing_streak,t_losing_streak,ct_buy_type,t_buy_type,advantage_5v4,file_id,event_id,match_name
381,382,5,22582,23862,31222,31542,ct,time_ran_out,,not_planted,BIG,FaZe Clan,BIG,28500,18650,2,1,Full Buy,Semi-Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
382,383,6,31542,32822,36137,36457,ct,t_killed,,not_planted,BIG,FaZe Clan,BIG,29400,7800,1,2,Full Buy,Semi-Eco,t,3486,1,faze-vs-big-m2-mirage.dem
383,384,7,36457,37737,42671,42991,ct,bomb_defused,41420.0,bombsite_a,BIG,FaZe Clan,BIG,30150,10700,0,3,Full Buy,Semi-Buy,t,3486,1,faze-vs-big-m2-mirage.dem
384,385,8,42991,44271,53667,53987,ct,bomb_defused,51217.0,bombsite_a,BIG,FaZe Clan,BIG,30650,24400,0,4,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
385,386,9,53987,57255,62082,62402,ct,t_killed,,not_planted,BIG,FaZe Clan,BIG,30750,25000,0,5,Full Buy,Full Buy,t,3486,1,faze-vs-big-m2-mirage.dem
386,387,10,62402,63682,66455,66775,ct,t_killed,,not_planted,BIG,FaZe Clan,BIG,30450,8900,0,6,Full Buy,Semi-Eco,ct,3486,1,faze-vs-big-m2-mirage.dem
387,388,11,66775,68055,73190,73510,t,ct_killed,72511.0,bombsite_a,BIG,FaZe Clan,FaZe Clan,31150,26500,0,7,Full Buy,Full Buy,t,3486,1,faze-vs-big-m2-mirage.dem
388,389,12,73510,74790,79441,79985,t,ct_killed,,not_planted,BIG,FaZe Clan,FaZe Clan,30500,27450,1,3,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
389,390,13,79985,94830,98799,99119,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,4700,5200,1,1,Pistol,Pistol,t,3486,1,faze-vs-big-m2-mirage.dem
390,391,14,99119,100399,104295,104615,ct,bomb_defused,103006.0,bombsite_a,FaZe Clan,BIG,FaZe Clan,21400,1400,0,2,Full Buy,Full Eco,t,3486,1,faze-vs-big-m2-mirage.dem
391,392,15,104615,105895,110941,111261,t,bomb_exploded,108317.0,bombsite_a,FaZe Clan,BIG,BIG,27350,23200,0,3,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
392,393,16,111261,112541,121657,121977,t,bomb_exploded,119033.0,bombsite_a,FaZe Clan,BIG,BIG,14950,25400,1,1,Semi-Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
393,394,17,121977,123257,127804,128124,t,ct_killed,126749.0,bombsite_a,FaZe Clan,BIG,BIG,5300,25300,2,0,Semi-Eco,Full Buy,t,3486,1,faze-vs-big-m2-mirage.dem
394,395,18,128124,129404,135550,135870,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,23250,27250,3,0,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
395,396,19,135870,137150,145713,146033,t,ct_killed,143967.0,bombsite_a,FaZe Clan,BIG,BIG,26500,26400,1,1,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
396,397,20,146033,147313,152644,152964,t,ct_killed,,not_planted,FaZe Clan,BIG,BIG,1600,27250,2,0,Full Eco,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
397,398,21,152964,156363,159122,159442,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,23650,27250,3,0,Full Buy,Full Buy,ct,3486,1,faze-vs-big-m2-mirage.dem
398,399,22,159442,160722,166223,166223,t,bomb_exploded,163599.0,bombsite_a,FaZe Clan,BIG,BIG,23450,26000,1,1,Full Buy,Full Buy,t,3486,1,faze-vs-big-m2-mirage.dem
399,400,1,1,1265,8325,8645,t,bomb_exploded,5701.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,4200,4850,0,0,Pistol,Pistol,t,3487,1,faze-vs-big-m3-nuke.dem
400,401,2,8645,9925,16283,16603,t,ct_killed,14992.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,11150,20000,2,0,Semi-Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
401,402,3,16603,17883,24382,24702,t,ct_killed,23182.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,3400,21650,3,0,Full Eco,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
402,403,4,24702,25982,32891,33211,t,ct_killed,30538.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,26650,25000,4,0,Full Buy,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
403,404,5,33211,36976,44741,45061,t,ct_killed,43572.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,10400,28250,5,0,Semi-Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
404,405,6,45061,46341,53701,54021,ct,time_ran_out,,not_planted,BIG,FaZe Clan,BIG,27650,27650,6,0,Full Buy,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
405,406,7,54021,57782,65059,65379,ct,bomb_defused,64000.0,bombsite_b,BIG,FaZe Clan,BIG,21600,26450,3,1,Full Buy,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
406,407,8,65379,66659,72126,72446,t,bomb_exploded,69502.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,28600,7700,2,2,Full Buy,Semi-Eco,ct,3487,1,faze-vs-big-m3-nuke.dem
407,408,9,72446,76614,84656,84976,t,bomb_exploded,82032.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,8050,25400,3,0,Semi-Eco,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
408,409,10,84976,86256,90833,91153,ct,t_killed,,not_planted,BIG,FaZe Clan,BIG,27450,26100,4,0,Full Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
409,410,11,91153,92433,100969,101289,ct,bomb_defused,99348.0,bombsite_b,BIG,FaZe Clan,BIG,29300,24300,2,1,Full Buy,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
410,411,12,101289,102569,106088,106632,t,ct_killed,105019.0,bombsite_b,BIG,FaZe Clan,FaZe Clan,30850,16550,1,2,Full Buy,Semi-Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
411,412,13,106632,121012,127900,128220,t,bomb_exploded,125276.0,bombsite_b,FaZe Clan,BIG,BIG,4200,4250,1,1,Pistol,Pistol,t,3487,1,faze-vs-big-m3-nuke.dem
412,413,14,128220,129500,133670,133990,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,11800,19550,2,0,Semi-Buy,Semi-Buy,t,3487,1,faze-vs-big-m3-nuke.dem
413,414,15,133990,135270,142595,142915,t,bomb_exploded,139971.0,bombsite_b,FaZe Clan,BIG,BIG,24150,3950,0,1,Full Buy,Full Eco,ct,3487,1,faze-vs-big-m3-nuke.dem
414,415,16,142915,144195,153189,153509,t,bomb_exploded,150565.0,bombsite_b,FaZe Clan,BIG,BIG,22400,23350,1,0,Full Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
415,416,17,153509,156928,162907,163227,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,6500,27000,2,0,Semi-Eco,Full Buy,t,3487,1,faze-vs-big-m3-nuke.dem
416,417,18,163227,164507,168423,168743,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,28950,22850,0,1,Full Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
417,418,19,168743,170023,174911,175231,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,29350,1500,0,2,Full Buy,Full Eco,ct,3487,1,faze-vs-big-m3-nuke.dem
418,419,20,175231,176511,178752,178752,ct,t_killed,,not_planted,FaZe Clan,BIG,FaZe Clan,30350,20750,0,3,Full Buy,Full Buy,ct,3487,1,faze-vs-big-m3-nuke.dem
419,420,1,1,1263,9856,10176,ct,bomb_defused,7784.0,bombsite_b,Astralis,FURIA,Astralis,4600,5050,0,0,Pistol,Pistol,t,3488,1,furia-vs-astralis-m1-inferno-p1.dem
420,421,2,10176,11456,16571,16891,t,bomb_exploded,13947.0,bombsite_b,Astralis,FURIA,FURIA,20900,13500,0,2,Full Buy,Semi-Buy,ct,3488,1,furia-vs-astralis-m1-inferno-p1.dem
421,422,3,16891,21104,30420,30740,ct,bomb_defused,28072.0,bombsite_b,Astralis,FURIA,Astralis,16600,26000,1,0,Semi-Buy,Full Buy,t,3488,1,furia-vs-astralis-m1-inferno-p1.dem
422,423,1,7,1847,10327,10647,t,ct_killed,8872.0,bombsite_b,Astralis,FURIA,FURIA,25600,22450,0,0,Pistol,Pistol,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
423,424,2,10647,11927,20283,20603,t,bomb_exploded,17659.0,bombsite_b,Astralis,FURIA,FURIA,10950,24600,1,0,Semi-Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
424,425,3,20603,21883,28766,29086,t,ct_killed,26821.0,bombsite_b,Astralis,FURIA,FURIA,2000,23750,2,0,Full Eco,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
425,426,4,29086,30366,38352,38672,ct,bomb_defused,36441.0,bombsite_b,Astralis,FURIA,Astralis,22650,24250,3,0,Full Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
426,427,5,38672,42591,51910,52230,t,bomb_exploded,49286.0,bombsite_b,Astralis,FURIA,FURIA,23200,27450,1,1,Full Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
427,428,6,52230,53510,63425,63745,t,bomb_exploded,60801.0,bombsite_b,Astralis,FURIA,FURIA,23400,27450,2,0,Full Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
428,429,7,63745,67983,76783,77103,t,bomb_exploded,74159.0,bombsite_b,Astralis,FURIA,FURIA,11950,27350,3,0,Semi-Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
429,430,8,77103,78383,85291,85611,ct,bomb_defused,83066.0,bombsite_b,Astralis,FURIA,Astralis,26800,27450,4,0,Full Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
430,431,9,85611,89569,95898,96442,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,34400,26650,2,1,Full Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
431,432,10,96442,110355,116979,117299,ct,bomb_defused,115330.0,bombsite_b,FURIA,Astralis,FURIA,4750,4350,1,1,Full Eco,Full Eco,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
432,433,11,117299,118579,126632,126952,t,bomb_exploded,124008.0,bombsite_b,FURIA,Astralis,Astralis,20450,14000,0,2,Full Buy,Semi-Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
433,434,12,126952,128232,136769,137089,t,bomb_exploded,134145.0,bombsite_b,FURIA,Astralis,Astralis,12100,22600,1,0,Semi-Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
434,435,13,137089,138369,144895,145215,t,bomb_exploded,142271.0,bombsite_b,FURIA,Astralis,Astralis,6550,24250,2,0,Pistol,Pistol,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
435,436,14,145215,146495,154755,155075,t,ct_killed,153190.0,bombsite_b,FURIA,Astralis,Astralis,25600,25900,3,0,Full Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
436,437,15,155075,156355,158970,159290,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,10500,23750,4,0,Semi-Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
437,438,16,159290,160570,170197,170517,t,bomb_exploded,167573.0,bombsite_b,FURIA,Astralis,Astralis,28200,17950,2,1,Full Buy,Semi-Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
438,439,17,170517,174373,183568,183888,t,bomb_exploded,180944.0,bombsite_b,FURIA,Astralis,Astralis,28500,27250,3,0,Full Buy,Full Buy,t,3489,1,furia-vs-astralis-m1-inferno-p2.dem
439,440,18,183888,185168,188489,188809,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,16500,26000,4,0,Semi-Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
440,441,19,188809,190089,199079,199399,t,bomb_exploded,196455.0,bombsite_b,FURIA,Astralis,Astralis,30500,23350,2,1,Full Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
441,442,20,199399,200679,207153,207153,t,ct_killed,205973.0,bombsite_b,FURIA,Astralis,Astralis,32550,25300,3,0,Full Buy,Full Buy,ct,3489,1,furia-vs-astralis-m1-inferno-p2.dem
442,443,1,1,1266,6425,6745,ct,bomb_defused,4983.0,bombsite_b,Astralis,FURIA,Astralis,4200,4750,0,0,Pistol,Pistol,t,3490,1,furia-vs-astralis-m2-dust2.dem
443,444,2,6745,8025,14127,14447,t,ct_killed,12840.0,bombsite_b,Astralis,FURIA,FURIA,21600,14300,0,2,Full Buy,Semi-Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
444,445,3,14447,15727,22981,23301,t,ct_killed,22335.0,bombsite_b,Astralis,FURIA,FURIA,7700,27250,1,0,Semi-Eco,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
445,446,4,23301,24581,27467,27787,t,ct_killed,26916.0,bombsite_b,Astralis,FURIA,FURIA,1200,26650,2,0,Full Eco,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
446,447,5,27787,29067,36649,36969,t,bomb_exploded,34025.0,bombsite_b,Astralis,FURIA,FURIA,23800,27550,3,0,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
447,448,6,36969,38249,44236,44556,t,bomb_exploded,41612.0,bombsite_b,Astralis,FURIA,FURIA,5350,26900,4,0,Semi-Eco,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
448,449,7,44556,48836,56301,56621,t,bomb_exploded,53677.0,bombsite_b,Astralis,FURIA,FURIA,27300,27500,5,0,Full Buy,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
449,450,8,56621,57901,66774,67094,ct,bomb_defused,65067.0,bombsite_b,Astralis,FURIA,Astralis,28300,27250,6,0,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
450,451,9,67094,68374,76318,76638,ct,bomb_defused,74535.0,bombsite_b,Astralis,FURIA,Astralis,28850,27250,3,1,Full Buy,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
451,452,10,76638,77918,82054,82374,ct,bomb_defused,80100.0,bombsite_b,Astralis,FURIA,Astralis,29850,15850,2,2,Full Buy,Semi-Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
452,453,11,82374,83654,93225,93545,t,bomb_exploded,90601.0,bombsite_b,Astralis,FURIA,FURIA,31400,27100,1,3,Full Buy,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
453,454,12,93545,94825,101089,101633,t,ct_killed,,not_planted,Astralis,FURIA,FURIA,29800,27450,2,1,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
454,455,13,101633,115744,119178,119498,t,ct_killed,,not_planted,FURIA,Astralis,Astralis,4250,4500,1,1,Pistol,Pistol,t,3490,1,furia-vs-astralis-m2-dust2.dem
455,456,14,119498,120778,124220,124540,t,ct_killed,,not_planted,FURIA,Astralis,Astralis,1300,16950,2,0,Full Eco,Semi-Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
456,457,15,124540,125820,134918,135238,ct,bomb_defused,133179.0,bombsite_b,FURIA,Astralis,FURIA,23400,21950,3,0,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
457,458,16,135238,136518,145256,145576,t,ct_killed,143208.0,bombsite_b,FURIA,Astralis,Astralis,22600,22700,1,1,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
458,459,17,145576,146856,152180,152500,t,ct_killed,,not_planted,FURIA,Astralis,Astralis,1500,22400,2,0,Full Eco,Full Buy,t,3490,1,furia-vs-astralis-m2-dust2.dem
459,460,18,152500,155706,163066,163386,ct,time_ran_out,,not_planted,FURIA,Astralis,FURIA,25200,24800,3,0,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
460,461,19,163386,164666,172026,172346,ct,time_ran_out,,not_planted,FURIA,Astralis,FURIA,28450,23550,1,1,Full Buy,Full Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
461,462,20,172346,175986,182615,182935,ct,bomb_defused,181493.0,bombsite_b,FURIA,Astralis,FURIA,29500,15350,0,2,Full Buy,Semi-Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
462,463,21,182935,184215,188708,188708,ct,bomb_defused,187462.0,bombsite_b,FURIA,Astralis,FURIA,31150,17100,0,3,Full Buy,Semi-Buy,ct,3490,1,furia-vs-astralis-m2-dust2.dem
463,464,1,1,1259,5906,6226,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,4400,4550,0,0,Pistol,Pistol,t,3491,1,furia-vs-astralis-m3-nuke-p1.dem
464,465,2,6226,7506,13733,14053,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,20000,10400,0,2,Full Buy,Semi-Buy,ct,3491,1,furia-vs-astralis-m3-nuke-p1.dem
465,466,3,14053,15333,16674,16994,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,20950,4550,0,3,Full Buy,Full Eco,t,3491,1,furia-vs-astralis-m3-nuke-p1.dem
466,467,4,16994,18274,23481,23801,t,ct_killed,22857.0,bombsite_b,Astralis,FURIA,FURIA,23450,24100,0,4,Full Buy,Full Buy,t,3491,1,furia-vs-astralis-m3-nuke-p1.dem
467,468,5,23801,25081,34494,34814,t,bomb_exploded,31870.0,bombsite_b,Astralis,FURIA,FURIA,28500,23400,1,2,Full Buy,Full Buy,ct,3491,1,furia-vs-astralis-m3-nuke-p1.dem
468,469,6,34814,36094,41589,41909,t,bomb_exploded,38965.0,bombsite_b,Astralis,FURIA,FURIA,19600,24400,2,1,Semi-Buy,Full Buy,t,3491,1,furia-vs-astralis-m3-nuke-p1.dem
469,470,1,9,4842,13602,13922,t,bomb_exploded,10978.0,bombsite_b,Astralis,FURIA,FURIA,23150,25300,0,0,Pistol,Pistol,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
470,471,2,13922,23881,31241,31561,ct,time_ran_out,,not_planted,Astralis,FURIA,Astralis,21300,25300,4,0,Full Buy,Full Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
471,472,3,31561,35754,44611,44931,t,bomb_exploded,41987.0,bombsite_b,Astralis,FURIA,FURIA,27950,18500,2,1,Full Buy,Semi-Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
472,473,4,44931,46211,52041,52361,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,24500,27850,3,0,Full Buy,Full Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
473,474,5,52361,53641,58499,58819,t,bomb_exploded,55875.0,bombsite_b,Astralis,FURIA,FURIA,27050,19500,1,1,Full Buy,Semi-Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
474,475,6,58819,60099,65648,66192,ct,t_killed,,not_planted,Astralis,FURIA,Astralis,27850,26400,2,0,Full Buy,Full Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
475,476,7,66192,80139,85758,86078,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,4200,4900,1,1,Full Eco,Full Eco,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
476,477,8,86078,87358,90754,91074,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,20200,9750,0,2,Full Buy,Semi-Eco,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
477,478,9,91074,92354,99880,100200,ct,bomb_defused,99074.0,bombsite_b,FURIA,Astralis,FURIA,23050,8900,0,3,Full Buy,Semi-Eco,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
478,479,10,100200,101480,110127,110447,t,bomb_exploded,107503.0,bombsite_b,FURIA,Astralis,Astralis,29750,24800,0,4,Full Buy,Full Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
479,480,11,110447,111727,117505,117825,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,25350,23000,1,2,Full Buy,Full Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
480,481,12,117825,119105,125101,125421,t,bomb_exploded,122477.0,bombsite_b,FURIA,Astralis,Astralis,29650,18850,0,3,Full Buy,Semi-Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
481,482,13,125421,129232,136034,136354,ct,t_killed,,not_planted,FURIA,Astralis,FURIA,24100,28150,1,1,Pistol,Pistol,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
482,483,14,136354,137634,144631,144951,t,ct_killed,144301.0,bombsite_b,FURIA,Astralis,Astralis,28350,21700,0,2,Full Buy,Full Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
483,484,15,144951,149340,153386,153706,t,bomb_exploded,150762.0,bombsite_b,FURIA,Astralis,Astralis,13300,24900,1,0,Semi-Buy,Full Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
484,485,16,153706,154986,159573,159893,t,bomb_exploded,156949.0,bombsite_b,FURIA,Astralis,Astralis,12700,25000,2,0,Semi-Buy,Full Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
485,486,17,159893,161173,166456,166776,t,bomb_exploded,163832.0,bombsite_b,FURIA,Astralis,Astralis,26700,25300,3,0,Full Buy,Full Buy,t,3492,1,furia-vs-astralis-m3-nuke-p2.dem
486,487,18,166776,168056,172363,172363,t,ct_killed,171096.0,bombsite_b,FURIA,Astralis,Astralis,29350,26500,4,0,Full Buy,Full Buy,ct,3492,1,furia-vs-astralis-m3-nuke-p2.dem
487,488,1,1,1264,3939,4259,t,ct_killed,2980.0,bombsite_b,G2 Esports,FaZe Clan,FaZe Clan,4350,4650,0,0,Pistol,Pistol,t,3493,1,g2-vs-faze-m1-ancient-p1.dem
488,489,2,4259,5539,12806,13126,ct,bomb_defused,11064.0,bombsite_b,G2 Esports,FaZe Clan,G2 Esports,10200,19900,2,0,Semi-Buy,Semi-Buy,ct,3493,1,g2-vs-faze-m1-ancient-p1.dem
489,490,3,13126,14406,18449,18769,ct,bomb_defused,16493.0,bombsite_b,G2 Esports,FaZe Clan,G2 Esports,24850,1000,0,1,Full Buy,Full Eco,t,3493,1,g2-vs-faze-m1-ancient-p1.dem
490,491,4,18769,20049,26392,26712,t,ct_killed,,not_planted,G2 Esports,FaZe Clan,FaZe Clan,26150,24700,0,2,Full Buy,Full Buy,t,3493,1,g2-vs-faze-m1-ancient-p1.dem
491,492,5,26712,30407,36235,36555,ct,bomb_defused,35115.0,bombsite_b,G2 Esports,FaZe Clan,G2 Esports,16950,23650,1,0,Semi-Buy,Full Buy,ct,3493,1,g2-vs-faze-m1-ancient-p1.dem
492,493,6,36555,37835,43172,43492,ct,t_killed,,not_planted,G2 Esports,FaZe Clan,G2 Esports,28600,2600,0,1,Full Buy,Full Eco,t,3493,1,g2-vs-faze-m1-ancient-p1.dem
493,494,7,43492,44772,52895,53215,t,bomb_exploded,50271.0,bombsite_b,G2 Esports,FaZe Clan,FaZe Clan,29950,23150,0,2,Full Buy,Full Buy,t,3493,1,g2-vs-faze-m1-ancient-p1.dem
494,495,8,53215,54495,63443,63763,t,bomb_exploded,60819.0,bombsite_b,G2 Esports,FaZe Clan,FaZe Clan,22450,23650,1,0,Full Buy,Full Buy,ct,3493,1,g2-vs-faze-m1-ancient-p1.dem
495,496,1,7,1455,9903,10223,t,bomb_exploded,7279.0,bombsite_b,G2 Esports,FaZe Clan,FaZe Clan,5250,24750,0,0,Pistol,Pistol,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
496,497,2,10223,13739,21099,21419,ct,time_ran_out,,not_planted,G2 Esports,FaZe Clan,G2 Esports,27450,27050,3,0,Full Buy,Full Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
497,498,3,21419,25041,32476,32796,ct,bomb_defused,30670.0,bombsite_b,G2 Esports,FaZe Clan,G2 Esports,28600,11900,1,1,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
498,499,4,32796,34076,38904,39448,t,ct_killed,37375.0,bombsite_b,G2 Esports,FaZe Clan,FaZe Clan,31550,11550,0,2,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
499,500,5,39448,53770,60446,60766,ct,bomb_defused,58928.0,bombsite_b,FaZe Clan,G2 Esports,FaZe Clan,5350,4250,1,1,Semi-Eco,Full Eco,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
500,501,6,60766,62046,69507,69827,ct,bomb_defused,67368.0,bombsite_b,FaZe Clan,G2 Esports,FaZe Clan,20550,14350,0,2,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
501,502,7,69827,71107,76661,76981,t,ct_killed,76194.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,23150,17550,0,3,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
502,503,8,76981,78261,85160,85480,ct,bomb_defused,82838.0,bombsite_b,FaZe Clan,G2 Esports,FaZe Clan,8500,21350,1,1,Semi-Eco,Full Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
503,504,9,85480,88979,96339,96659,ct,time_ran_out,,not_planted,FaZe Clan,G2 Esports,FaZe Clan,26800,14200,0,2,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
504,505,10,96659,97939,103631,103951,ct,t_killed,,not_planted,FaZe Clan,G2 Esports,FaZe Clan,28100,13650,0,3,Full Buy,Semi-Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
505,506,11,103951,105231,110243,110563,t,ct_killed,,not_planted,FaZe Clan,G2 Esports,G2 Esports,28000,15500,0,4,Full Buy,Semi-Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
506,507,12,110563,114325,119874,120194,ct,t_killed,,not_planted,FaZe Clan,G2 Esports,FaZe Clan,22900,22900,1,2,Full Buy,Full Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
507,508,13,120194,121474,129845,130165,t,bomb_exploded,127221.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,28300,14500,0,3,Pistol,Pistol,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
508,509,14,130165,134003,141019,141339,t,ct_killed,139579.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,20750,25100,1,1,Full Buy,Full Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
509,510,15,141339,142619,147348,147668,t,bomb_exploded,144724.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,1000,22550,2,0,Full Eco,Full Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
510,511,16,147668,148948,154353,154897,t,ct_killed,153056.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,25950,25100,3,0,Full Buy,Full Buy,ct,3494,1,g2-vs-faze-m1-ancient-p2.dem
511,512,17,154897,156177,163818,164138,t,ct_killed,162539.0,bombsite_b,FaZe Clan,G2 Esports,G2 Esports,29000,27250,1,1,Full Buy,Full Buy,t,3494,1,g2-vs-faze-m1-ancient-p2.dem
