,event_id,match_name,winner_score,defeated_score,match_date,game_number,map_name,winner_team_id,defeated_team_id
34,10,complexity-vs-m80-m1-ancient-p2.dem,11,5,2024-09-10,m80,m1,85,25
35,10,complexity-vs-m80-m2-anubis.dem,13,10,2024-09-10,m80,m2,85,25
36,10,complexity-vs-mouz-m1-vertigo.dem,13,8,2024-09-12,m1,vertigo,25,14
37,10,complexity-vs-mouz-m2-nuke.dem,13,6,2024-09-12,m2,nuke,25,14
38,10,ence-vs-red-canids-m1-ancient.dem,13,3,2024-09-12,m1,ancient,145,136
39,10,ence-vs-red-canids-m2-vertigo.dem,13,6,2024-09-12,m2,vertigo,136,145
40,10,ence-vs-red-canids-m3-anubis.dem,13,8,2024-09-12,m3,anubis,145,136
41,10,eternal-fire-vs-natus-vincere-m1-anubis.dem,22,20,2024-09-07,m1,anubis,15,3
42,10,eternal-fire-vs-natus-vincere-m1-nuke.dem,13,8,2024-09-22,m1,nuke,3,15
43,10,eternal-fire-vs-natus-vincere-m2-anubis.dem,13,11,2024-09-22,m2,anubis,15,3
44,10,eternal-fire-vs-natus-vincere-m2-mirage.dem,13,5,2024-09-07,m2,mirage,15,3
45,10,eternal-fire-vs-natus-vincere-m3-ancient.dem,13,11,2024-09-22,m3,ancient,15,3
46,10,eternal-fire-vs-natus-vincere-m4-inferno.dem,13,4,2024-09-22,m4,inferno,3,15
47,10,eternal-fire-vs-natus-vincere-m5-dust2.dem,13,10,2024-09-22,m5,dust2,15,3
48,10,eternal-fire-vs-sangal-m1-dust2.dem,13,8,2024-09-04,m1,dust2,3,148
49,10,eternal-fire-vs-sangal-m2-nuke.dem,13,1,2024-09-04,m2,nuke,3,148
50,10,eternal-fire-vs-the-mongolz-m1-mirage.dem,16,13,2024-09-18,m1,mirage,12,3
51,10,eternal-fire-vs-the-mongolz-m2-anubis.dem,13,9,2024-09-18,m2,anubis,3,12
52,10,eternal-fire-vs-the-mongolz-m3-inferno.dem,13,11,2024-09-18,m3,inferno,3,12
53,10,falcons-vs-red-canids-m1-mirage.dem,13,10,2024-09-14,m1,mirage,145,6
54,10,falcons-vs-red-canids-m2-dust2.dem,13,10,2024-09-14,m2,dust2,145,6
55,10,falcons-vs-virtus-pro-m1-dust2.dem,16,13,2024-09-13,m1,dust2,6,5
56,10,falcons-vs-virtus-pro-m2-vertigo.dem,16,13,2024-09-13,m2,vertigo,5,6
57,10,falcons-vs-virtus-pro-m3-ancient.dem,13,11,2024-09-13,m3,ancient,5,6
58,10,faze-vs-complexity-m1-anubis.dem,13,10,2024-09-17,m1,anubis,25,4
59,10,faze-vs-complexity-m2-dust2.dem,13,9,2024-09-17,m2,dust2,25,4
60,10,faze-vs-ninjas-in-pyjamas-m1-ancient.dem,13,11,2024-09-05,m1,ancient,151,4
61,10,faze-vs-ninjas-in-pyjamas-m2-mirage.dem,13,9,2024-09-05,m2,mirage,4,151
62,10,faze-vs-ninjas-in-pyjamas-m3-dust2.dem,13,1,2024-09-05,m3,dust2,4,151
63,10,faze-vs-sangal-m1-anubis.dem,13,2,2024-09-03,m1,anubis,148,4
64,10,faze-vs-sangal-m2-ancient.dem,13,11,2024-09-03,m2,ancient,4,148
65,10,faze-vs-sangal-m3-nuke-p1.dem,10,9,2024-09-03,m3,nuke,4,148
66,10,faze-vs-sangal-m3-nuke-p2.dem,4,1,2024-09-03,m3,nuke,148,4
67,10,flyquest-vs-eternal-fire-m1-inferno.dem,13,10,2024-09-03,m1,inferno,3,43
68,10,flyquest-vs-eternal-fire-m2-dust2.dem,13,7,2024-09-03,m2,dust2,3,43
69,10,flyquest-vs-faze-m1-anubis.dem,13,9,2024-09-04,m1,anubis,4,43
70,10,flyquest-vs-faze-m2-ancient.dem,13,11,2024-09-04,m2,ancient,4,43
71,10,flyquest-vs-lynn-vision-m1-anubis.dem,13,7,2024-09-06,m1,anubis,153,43
72,10,flyquest-vs-lynn-vision-m2-vertigo.dem,13,10,2024-09-06,m2,vertigo,43,153
73,10,flyquest-vs-lynn-vision-m3-ancient.dem,16,13,2024-09-06,m3,ancient,43,153
74,10,fnatic-vs-astralis-m1-vertigo.dem,13,10,2024-09-10,m1,vertigo,141,8
75,10,fnatic-vs-astralis-m2-inferno.dem,13,8,2024-09-10,m2,inferno,8,141
76,10,fnatic-vs-astralis-m3-ancient.dem,13,7,2024-09-10,m3,ancient,141,8
77,10,fnatic-vs-m80-m1-anubis.dem,37,34,2024-09-11,m80,m1,85,141
78,10,fnatic-vs-m80-m2-inferno.dem,16,13,2024-09-11,m80,m2,85,141
79,10,fnatic-vs-mouz-m1-vertigo.dem,13,3,2024-09-14,m1,vertigo,14,141
80,10,fnatic-vs-mouz-m2-mirage.dem,13,5,2024-09-14,m2,mirage,14,141
81,10,furia-vs-falcons-m1-nuke.dem,13,10,2024-09-11,m1,nuke,9,6
82,10,furia-vs-falcons-m2-anubis.dem,13,10,2024-09-11,m2,anubis,6,9
83,10,furia-vs-falcons-m3-dust2.dem,13,9,2024-09-11,m3,dust2,9,6
84,10,furia-vs-red-canids-m1-anubis.dem,13,1,2024-09-13,m1,anubis,145,9
85,10,furia-vs-red-canids-m2-nuke.dem,13,6,2024-09-13,m2,nuke,9,145
86,10,furia-vs-red-canids-m3-vertigo.dem,13,11,2024-09-13,m3,vertigo,9,145
87,10,furia-vs-virtus-pro-m1-dust2.dem,16,14,2024-09-13,m1,dust2,9,5
88,10,furia-vs-virtus-pro-m2-vertigo.dem,13,7,2024-09-13,m2,vertigo,5,9
89,10,furia-vs-virtus-pro-m3-mirage.dem,13,7,2024-09-13,m3,mirage,5,9
90,10,g2-vs-3dmax-m1-anubis.dem,13,10,2024-09-05,m1,anubis,1,7
91,10,g2-vs-3dmax-m2-ancient.dem,13,6,2024-09-05,m2,ancient,7,1
92,10,g2-vs-3dmax-m3-nuke.dem,13,7,2024-09-05,m3,nuke,7,1
93,10,g2-vs-liquid-m1-inferno.dem,13,3,2024-09-20,m1,inferno,7,13
94,10,g2-vs-liquid-m2-mirage.dem,13,5,2024-09-20,m2,mirage,13,7
95,10,g2-vs-liquid-m3-nuke.dem,13,3,2024-09-20,m3,nuke,7,13
96,10,heroic-vs-ninjas-in-pyjamas-m1-ancient(1).dem,13,10,2024-09-03,m1,ancient(1),96,151
97,10,heroic-vs-ninjas-in-pyjamas-m1-ancient.dem,16,13,2024-09-07,m1,ancient,151,96
98,10,heroic-vs-ninjas-in-pyjamas-m2-nuke(1).dem,13,7,2024-09-03,m2,nuke(1),96,151
99,10,heroic-vs-ninjas-in-pyjamas-m2-nuke.dem,13,7,2024-09-07,m2,nuke,96,151
100,10,heroic-vs-ninjas-in-pyjamas-m3-anubis.dem,13,6,2024-09-07,m3,anubis,96,151
101,10,heroic-vs-ninjas-in-pyjamas-m3-vertigo.dem,13,6,2024-09-03,m3,vertigo,151,96
102,10,imperial-vs-m80-m1-vertigo.dem,13,7,2024-09-14,m80,m1,85,142
103,10,imperial-vs-m80-m2-dust2.dem,13,11,2024-09-14,m80,m2,85,142
104,10,imperial-vs-spirit-m1-nuke.dem,16,13,2024-09-18,m1,nuke,11,142
105,10,imperial-vs-spirit-m2-dust2.dem,13,3,2024-09-18,m2,dust2,11,142
106,10,koi-vs-g2-m1-inferno.dem,13,7,2024-09-03,m1,inferno,7,157
107,10,koi-vs-g2-m2-mirage.dem,13,10,2024-09-03,m2,mirage,7,157
108,10,koi-vs-the-mongolz-m1-inferno.dem,13,1,2024-09-05,m1,inferno,12,157
109,10,koi-vs-the-mongolz-m2-mirage.dem,0,0,2024-09-05,m2,mirage,,
110,10,koi-vs-wildcard-m1-ancient-p2.dem,6,1,2024-09-06,m1,ancient,133,157
111,10,koi-vs-wildcard-m2-nuke.dem,13,7,2024-09-06,m2,nuke,133,157
112,10,liquid-vs-complexity-m1-nuke.dem,13,2,2024-09-18,m1,nuke,13,25
113,10,liquid-vs-complexity-m2-anubis.dem,13,7,2024-09-18,m2,anubis,13,25
114,10,liquid-vs-ence-m1-nuke.dem,13,11,2024-09-10,m1,nuke,13,136
115,10,liquid-vs-ence-m2-anubis.dem,13,7,2024-09-10,m2,anubis,13,136
116,10,liquid-vs-virtus-pro-m1-ancient.dem,13,7,2024-09-12,m1,ancient,13,5
117,10,liquid-vs-virtus-pro-m2-dust2.dem,13,6,2024-09-12,m2,dust2,13,5
118,10,liquid-vs-vitality-m1-anubis.dem,13,10,2024-09-15,m1,anubis,13,16
119,10,liquid-vs-vitality-m2-nuke.dem,13,5,2024-09-15,m2,nuke,16,13
120,10,liquid-vs-vitality-m3-dust2.dem,13,9,2024-09-15,m3,dust2,16,13
121,10,lynn-vision-vs-heroic-m1-dust2-p1.dem,11,5,2024-09-04,m1,dust2,96,153
122,10,lynn-vision-vs-heroic-m1-dust2-p2.dem,5,2,2024-09-04,m1,dust2,153,96
123,10,lynn-vision-vs-heroic-m2-ancient.dem,13,6,2024-09-04,m2,ancient,153,96
124,10,lynn-vision-vs-heroic-m3-nuke.dem,13,7,2024-09-04,m3,nuke,96,153
125,10,lynn-vision-vs-natus-vincere-m1-dust2.dem,16,14,2024-09-03,m1,dust2,15,153
126,10,lynn-vision-vs-natus-vincere-m2-ancient.dem,13,4,2024-09-03,m2,ancient,15,153
127,10,m80-vs-mibr-m1-anubis.dem,13,10,2024-09-19,m80,vs,45,85
128,10,m80-vs-mibr-m2-ancient.dem,13,8,2024-09-19,m80,vs,45,85
129,10,mibr-vs-9z-m1-anubis-p1.dem,8,7,2024-09-03,m1,anubis,45,114
130,10,mibr-vs-9z-m1-anubis-p2.dem,5,4,2024-09-03,m1,anubis,45,114
131,10,mibr-vs-9z-m2-nuke.dem,13,10,2024-09-03,m2,nuke,45,114
132,10,mibr-vs-eternal-fire-m1-nuke-p2.dem,12,4,2024-09-21,m1,nuke,3,45
133,10,mibr-vs-eternal-fire-m2-inferno.dem,13,10,2024-09-21,m2,inferno,3,45
134,10,mibr-vs-g2-m1-anubis.dem,13,8,2024-09-08,m1,anubis,7,45
135,10,mibr-vs-g2-m2-inferno.dem,13,8,2024-09-08,m2,inferno,7,45
136,10,mibr-vs-heroic-m1-mirage-p1.dem,9,3,2024-09-18,m1,mirage,96,45
137,10,mibr-vs-heroic-m1-mirage-p2.dem,6,4,2024-09-18,m1,mirage,45,96
138,10,mibr-vs-heroic-m2-anubis.dem,13,10,2024-09-18,m2,anubis,45,96
139,10,mibr-vs-heroic-m3-nuke.dem,13,5,2024-09-18,m3,nuke,45,96
140,10,mibr-vs-spirit-m1-ancient-p1.dem,10,2,2024-09-05,m1,ancient,11,45
141,10,mibr-vs-spirit-m1-ancient-p2.dem,0,0,2024-09-05,m1,ancient,,
142,10,mibr-vs-spirit-m2-nuke.dem,13,7,2024-09-05,m2,nuke,45,11
143,10,mibr-vs-spirit-m3-anubis.dem,16,13,2024-09-05,m3,anubis,45,11
144,10,mouz-vs-complexity-m1-vertigo.dem,13,8,2024-09-15,m1,vertigo,25,14
145,10,mouz-vs-complexity-m2-ancient.dem,13,10,2024-09-15,m2,ancient,25,14
146,10,mouz-vs-imperial-m1-dust2.dem,16,14,2024-09-11,m1,dust2,142,14
147,10,mouz-vs-imperial-m2-inferno.dem,16,13,2024-09-11,m2,inferno,142,14
148,10,mouz-vs-rooster-m1-mirage.dem,13,8,2024-09-10,m1,mirage,160,14
149,10,mouz-vs-rooster-m2-vertigo.dem,19,15,2024-09-10,m2,vertigo,14,160
150,10,mouz-vs-rooster-m3-inferno.dem,13,6,2024-09-10,m3,inferno,14,160
151,10,natus-vincere-vs-g2-m1-inferno.dem,13,8,2024-09-21,m1,inferno,15,7
152,10,natus-vincere-vs-g2-m2-nuke.dem,13,11,2024-09-21,m2,nuke,7,15
153,10,natus-vincere-vs-g2-m3-ancient.dem,13,6,2024-09-21,m3,ancient,15,7
154,10,natus-vincere-vs-ninjas-in-pyjamas-m1-ancient.dem,13,6,2024-09-04,m1,ancient,15,151
155,10,natus-vincere-vs-ninjas-in-pyjamas-m2-dust2.dem,13,9,2024-09-04,m2,dust2,15,151
156,10,natus-vincere-vs-spirit-m1-dust2.dem,13,5,2024-09-20,m1,dust2,15,11
157,10,natus-vincere-vs-spirit-m2-mirage.dem,13,9,2024-09-20,m2,mirage,15,11
158,10,red-canids-vs-furia-m1-anubis.dem,13,7,2024-09-15,m1,anubis,9,145
159,10,red-canids-vs-furia-m2-nuke.dem,13,9,2024-09-15,m2,nuke,9,145
160,10,red-canids-vs-virtus-pro-m1-vertigo.dem,13,5,2024-09-10,m1,vertigo,5,145
161,10,red-canids-vs-virtus-pro-m2-dust2.dem,13,3,2024-09-10,m2,dust2,5,145
162,10,rooster-vs-astralis-m1-mirage.dem,13,2,2024-09-13,m1,mirage,8,160
163,10,rooster-vs-astralis-m2-inferno.dem,13,5,2024-09-13,m2,inferno,8,160
164,10,rooster-vs-big-m1-mirage.dem,13,2,2024-09-11,m1,mirage,2,160
165,10,rooster-vs-big-m2-nuke.dem,13,8,2024-09-11,m2,nuke,2,160
166,10,sangal-vs-faze-m1-anubis.dem,13,11,2024-09-06,m1,anubis,4,148
167,10,sangal-vs-faze-m2-dust2.dem,13,5,2024-09-06,m2,dust2,4,148
168,10,sangal-vs-flyquest-m1-anubis.dem,13,11,2024-09-07,m1,anubis,148,43
169,10,sangal-vs-flyquest-m2-vertigo.dem,16,12,2024-09-07,m2,vertigo,148,43
170,10,sangal-vs-heroic-m1-mirage(1).dem,16,12,2024-09-05,m1,mirage(1),96,148
171,10,sangal-vs-heroic-m1-mirage.dem,13,11,2024-09-08,m1,mirage,96,148
172,10,sangal-vs-heroic-m2-ancient.dem,13,9,2024-09-05,m2,ancient,148,96
173,10,sangal-vs-heroic-m2-nuke.dem,13,9,2024-09-08,m2,nuke,96,148
174,10,sangal-vs-heroic-m3-nuke.dem,13,11,2024-09-05,m3,nuke,148,96
175,10,spirit-vs-furia-m1-nuke.dem,13,9,2024-09-17,m1,nuke,11,9
176,10,spirit-vs-furia-m2-anubis.dem,13,11,2024-09-17,m2,anubis,11,9
177,10,spirit-vs-wildcard-m1-ancient-p1.dem,0,0,2024-09-04,m1,ancient,,
178,10,spirit-vs-wildcard-m1-ancient-p2.dem,13,8,2024-09-04,m1,ancient,11,133
179,10,spirit-vs-wildcard-m2-nuke.dem,16,13,2024-09-04,m2,nuke,11,133
180,10,the-mongolz-vs-3dmax-m1-anubis(1).dem,13,9,2024-09-04,m1,anubis(1),1,12
181,10,the-mongolz-vs-3dmax-m1-anubis.dem,13,8,2024-09-08,m1,anubis,12,1
182,10,the-mongolz-vs-3dmax-m2-ancient(1).dem,13,11,2024-09-04,m2,ancient(1),1,12
183,10,the-mongolz-vs-3dmax-m2-ancient.dem,13,7,2024-09-08,m2,ancient,12,1
184,10,the-mongolz-vs-spirit-m1-ancient.dem,13,9,2024-09-06,m1,ancient,12,11
185,10,the-mongolz-vs-spirit-m2-anubis.dem,13,4,2024-09-06,m2,anubis,11,12
186,10,the-mongolz-vs-spirit-m3-nuke.dem,13,11,2024-09-06,m3,nuke,11,12
187,10,virtus-pro-vs-heroic-m1-ancient.dem,13,8,2024-09-17,m1,ancient,96,5
188,10,virtus-pro-vs-heroic-m2-dust2.dem,13,6,2024-09-17,m2,dust2,96,5
189,10,vitality-vs-atox-m1-inferno.dem,13,11,2024-09-11,m1,inferno,16,137
190,10,vitality-vs-atox-m2-nuke-p1.dem,1,1,2024-09-11,m2,nuke,137,16
191,10,vitality-vs-atox-m2-nuke-p2.dem,12,6,2024-09-11,m2,nuke,16,137
192,10,vitality-vs-eternal-fire-m1-anubis.dem,16,14,2024-09-19,m1,anubis,3,16
193,10,vitality-vs-eternal-fire-m2-nuke.dem,13,5,2024-09-19,m2,nuke,16,3
194,10,vitality-vs-eternal-fire-m3-inferno.dem,22,20,2024-09-19,m3,inferno,3,16
195,10,vitality-vs-furia-m1-vertigo.dem,13,7,2024-09-12,m1,vertigo,16,9
196,10,vitality-vs-furia-m2-dust2.dem,13,3,2024-09-12,m2,dust2,16,9
197,10,wildcard-vs-3dmax-m1-ancient.dem,13,9,2024-09-07,m1,ancient,1,133
198,10,wildcard-vs-3dmax-m2-inferno.dem,13,4,2024-09-07,m2,inferno,1,133
